MolWt,MolLogP,TPSA,NumHDonors,NumHAcceptors,NumRotatableBonds,FractionCSP3,FormalCharge,NumChiralCenters,MolarRefractivity,NumAliphaticRings,NumBindingSiteAtoms,NumWaterMolecules,MinDistCofactor,NumPhosphateContacts,NumContacts_3_5A,NumBaseCentroidContacts,BindingPocketVolume,ElectrostaticScore,LigandBurialFraction,IsHelixSite,IsLoopSite,IsJunctionSite,FracA,FracU,FracG,FracC,FracI,NumMetal_CA,MinDistMetal_CA,NumMetal_FE,MinDistMetal_FE,NumMetal_K,MinDistMetal_K,NumMetal_MG,MinDistMetal_MG,NumMetal_MN,MinDistMetal_MN,NumMetal_NA,MinDistMetal_NA,NumMetal_ZN,MinDistMetal_ZN,AvgLigandChargeMagnitude,AvgReceptorChargeMagnitude,BuriedHBondScore,ChargeRatioPosNeg,DistWeightedChargeSum,ElectrostaticComplementarity,ElectrostaticVariance,HBondSaturationIndex,IdealHBondPairCount,MaxHbondAngleScore,MaxLigandPartialCharge,MaxRepulsiveElectrostaticEnergy,MeanHbondAngleScore,MeanLigandReceptorChargeProduct,MedianHbondDistance,MinAttractiveElectrostaticEnergy,MinLigandPartialCharge,NearbyAcceptors,NearbyDonors,TotalElectrostaticMagnitude,PolarHydrophobicProximityScore,PolarSurfaceContactCount,StericClashCount,SumNegativeReceptorCharge,SumPositiveReceptorCharge,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHeteroatoms,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,PMI1,PMI2,PMI3,NPR1,NPR2,RadiusOfGyration,InertialShapeFactor,Eccentricity,Asphericity,SpherocityIndex,NumNearbyAtoms,MeanDistanceToNearbyAtoms,MinDistanceToReceptor,MaxDistanceToReceptor,DistanceToClosestPhosphate,MonovalentMetalCount,DivalentMetalCount,DistanceToClosestMonovalent,DistanceToClosestDivalent,NumBaseResidues,LigandToReceptorCOM,LigandCoordRange,TotalReceptorPartialCharge,NetChargeBalance,AbsChargeSum,ChargeVariance,ChargeDensity,InverseDistanceSum,NearbyHBondAcceptors,NearbyHBondDonors,Residue_A,Residue_U,Residue_C,Residue_G,Residue_HOH,AffinityValue,Label,Folder,Split
152.093,-2.43144,104.91,2,7,0,0.0,0,4,35.2681,0,87,11,3.27e-07,4,44,2,950.3788954,0.0,1.0,0,0,1,0.416666667,0.166666667,0.333333333,0.083333333,0,0,0.0,0,0,0,0.0,13,2.240503961,0,0.0,0,0.0,0,0.0,0.2168,0.2706,10,0.0326,-2302.155,0.5432,0.0002,1.4286,10,0.0456,0.1633,0.1213,0.0123,0.0232,3.3333,-0.0853,-0.3766,8,3,6.5058,32,10,11,-122.75,4,8.987314815,-0.544166667,8.987314815,0.078703704,0.0,150.077,152.0208493,55,0,0,0,0,0,1.0,1.818181818,2.636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.906594668,396.2817897,7.844934983,5.130495168,5.130495168,5.270856948,2.688854382,2.688854382,1.80886991,1.80886991,1.119574275,1.119574275,0.688951216,0.688951216,-0.28,514.3250394,7.373472958,2.643788375,1.227951528,59.72619464,0,0,0,0,0,58.64609166,0,0,0,0,0,0,0.0,0,10.21305479,0.0,0.0,25.37870575,0.0,0.0,0.0,23.05433111,0,0.0,25.37870575,0.0,0,0.0,10.21305479,0.0,23.05433111,0.0,0.0,0.0,0.0,0,11.89045318,0.0,0.0,11.16387794,0.0,0.0,0.0,0.0,0.0,25.37870575,10.21305479,0.0,0.0,6.676296296,27.78888889,0.16462963,-0.418981481,-0.544166667,0.0,0.0,0.0,11,2,7,0,0,0,2,2,7,0,0,0,2,27.5136,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252.9578474,450.9520219,703.908253,0.359361957,0.640640339,2.165714519,0.002532597,0.933198255,0.309336288,3.63e-06,112,4.325,2.664,5.994,3.104,0,3,10.0,2.241,12,18.013,52.93,-22.6,21.171,23.0,0.0325,-0.20179,11013.724,65,0,28,21,6,32,11,3e-06,0,7ELS,Train
305.381,1.88094,71.05,1,4,6,0.263157895,0,1,90.0128,0,125,8,7.88e-08,12,37,5,1569.55944,0.0,0.956521739,1,0,0,0.0,0.3,0.5,0.2,0,0,0.0,0,0,0,0.0,2,8.773030092,6,2.901153219,0,0.0,0,0.0,0.0902,0.2738,1,0.0715,-1305.377,0.7082,0.0001,1.0,1,0.038,0.0991,0.0921,0.038,0.0059,2.8115,-0.0766,-0.3945,4,3,3.5132,45,1,23,-167.9,12,9.429048942,-0.232625688,9.429048942,0.118502362,0.890532085,286.229,305.1528122,116,0,0,0,0,0,1.043478261,1.695652174,2.217391304,16.25134595,9.9240736,2.11669302,-2.181007957,2.222219894,-2.204390537,5.470339219,0.303850476,2.094725456,708.2653244,16.65648977,13.10632715,13.10632715,11.17256506,7.482375881,7.482375881,5.431230537,5.431230537,3.850338773,3.850338773,2.429306115,2.429306115,-0.16,170494.6823,19.1685325,9.972850863,5.698722733,136.3823189,0,0,0,0,0,136.1153782,0,0,0,0,0,0,0.0,0,5.106527395,0.0,10.52378311,4.899909731,5.917906046,6.420821623,20.19931035,70.9086773,0,12.13844263,0.0,0.0,0,0.0,30.20574748,0.0,99.48880908,6.420821623,0.0,0.0,0.0,0,0.0,5.261891555,0.0,12.52478801,18.52902952,16.81428926,0.0,12.13273414,48.34578412,12.13844263,10.36841895,0.0,0.0,1.97834363,27.23192805,3.644840064,-0.232625688,19.60835579,0.631343774,0.707201319,1.930613059,23,1,4,0,0,2,0,2,4,0,0,0,2,86.4208,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542.534019,5753.83674,6206.308091,0.087416546,0.927094926,4.673365234,0.001708824,0.996171846,0.760515508,0.01953885,157,4.294,2.811,5.973,3.188,0,1,10.0,2.901,10,6.306,20.278,-24.7,23.508,26.3,0.03569,-0.15732,23026.113,71,0,0,50,12,63,8,1.86e-07,1,7EOI,Train
334.427,1.08046,79.84,0,6,7,0.368421053,0,1,97.071,0,127,0,1.24e-07,12,55,5,1674.409329,0.0,0.96,1,0,0,0.090909091,0.272727273,0.363636364,0.272727273,0,0,0.0,0,0,0,0.0,9,8.093314093,0,0.0,0,0.0,0,0.0,0.0999,0.2695,1,0.0738,-1804.181,0.5561,0.0001,1000000.0,1,0.0032,0.1464,0.0821,0.0032,0.0042,3.412,-0.0676,-0.3571,5,7,3.9587,43,1,25,-162.5,12,9.455978057,-0.306144971,9.455978057,0.306144971,0.772064002,312.251,334.1905947,128,0,0,0,0,0,1.0,1.72,2.24,15.19598754,9.948866467,2.13201008,-2.199247459,2.199909965,-2.28651618,5.366851898,0.415860453,2.032041273,752.4867063,18.23384004,14.8460538,14.8460538,12.0284071,8.096397511,8.096397511,6.210386627,6.210386627,3.976657103,3.976657103,2.352169588,2.352169588,-0.24,391669.2394,21.06453108,10.79906303,6.771671278,148.517099,0,0,0,0,0,148.2991078,0,0,0,0,0,0,0.0,0,0.0,0.0,10.52378311,19.7677765,5.917906046,6.420821623,34.23252876,59.29784917,0,12.13844263,9.967957042,0.0,0,0.0,44.03234822,0.0,87.87798095,6.420821623,0.0,0.0,0.0,0,0.0,5.261891555,0.0,5.917906046,11.98427311,30.16475508,0.0,24.52642128,33.27575008,31.90621913,5.261891555,0.0,0.0,13.08321014,18.31485243,2.251382032,0.510966832,11.49571815,3.976964483,1.807756875,6.059149057,25,0,6,0,0,1,1,2,6,0,0,0,2,93.557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609.2346538,7266.143371,7751.907207,0.078591582,0.937336216,5.002358961,0.001538547,0.996906898,0.782665506,0.02451609,152,4.339,2.87,5.978,3.75,0,0,10.0,10.0,11,7.197,28.384,-23.5,22.387,25.1,0.03458,-0.15461,25016.369,69,0,3,50,15,59,0,8e-08,1,7EOK,Train
307.357,0.51116,96.83,1,6,6,0.294117647,0,1,85.6028,0,125,3,1.26e-07,8,44,5,1633.382276,0.0,1.0,1,0,0,0.090909091,0.272727273,0.454545455,0.181818182,0,0,0.0,0,0,0,0.0,5,7.89850891,0,0.0,0,0.0,0,0.0,0.1136,0.2738,3,0.0494,-1904.011,0.5244,0.0001,3.0,3,0.0672,0.1464,0.0848,0.0245,0.0053,3.2503,-0.069,-0.3945,4,5,4.2762,41,3,23,-162.1,8,9.380863001,-0.335125688,9.380863001,0.050724584,0.87082176,290.221,307.1433102,116,0,0,0,0,0,1.173913043,1.913043478,2.434782609,16.25137669,9.948868891,2.130416094,-2.160842672,2.199444694,-2.220201565,5.366212069,0.303532538,2.094725456,712.6343259,16.65648977,12.8460538,12.8460538,11.17256506,7.20197032,7.20197032,5.130717499,5.130717499,3.529443508,3.529443508,2.152169588,2.152169588,-0.24,170494.6823,19.08961489,9.911535187,5.655424837,134.8216149,0,0,0,0,0,134.4725071,0,0,0,0,0,0,0.0,0,5.106527395,0.0,10.52378311,14.86786677,5.917906046,6.420821623,20.19931035,59.29784917,0,12.13844263,9.967957042,0.0,0,0.0,30.20574748,0.0,87.87798095,6.420821623,0.0,0.0,0.0,0,0.0,5.261891555,0.0,12.52478801,24.3468923,11.25737949,0.0,41.55906515,7.047671983,22.10639967,10.36841895,0.0,0.0,10.44995099,27.11729171,2.151239063,0.340504634,11.331139,3.744838003,0.536923541,1.828113059,23,1,6,0,0,1,1,2,6,0,0,0,2,82.0888,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522.9737247,5719.001759,6104.572986,0.085669174,0.936838952,4.612043214,0.001791369,0.996323639,0.764926149,0.02952436,151,4.303,2.225,5.99,3.688,0,0,10.0,10.0,11,6.905,34.148,-23.9,22.785,25.5,0.03488,-0.15828,23012.85,70,0,2,50,12,61,3,6.7e-08,1,7EOL,Train
306.369,1.19605,83.94,1,5,6,0.277777778,0,1,87.8078,0,129,3,1.26e-07,13,43,5,1681.42367,0.0,1.0,1,0,0,0.090909091,0.272727273,0.363636364,0.272727273,0,0,0.0,0,0,0,0.0,3,7.267894537,0,0.0,0,0.0,0,0.0,0.0995,0.2725,2,0.0823,-1604.589,0.6778,0.0001,2.0,2,0.0791,0.1278,0.0846,0.0396,0.0057,2.7129,-0.0706,-0.3945,2,3,3.7256,42,2,23,-158.0,13,9.408640779,-0.272625688,9.408640779,0.078502362,0.884419926,288.225,306.1480612,116,0,0,0,0,0,1.173913043,1.913043478,2.434782609,16.25137241,9.931657713,2.121245895,-2.167378469,2.211347878,-2.216118385,5.395826844,0.303567818,2.094725456,710.6721846,16.65648977,12.97619047,12.97619047,11.17256506,7.342173101,7.342173101,5.289429427,5.289429427,3.673446356,3.673446356,2.29147798,2.29147798,-0.2,170494.6823,19.12907281,9.942182493,5.677059199,135.6019669,0,0,0,0,0,135.2939426,0,0,0,0,0,0,0.0,0,5.106527395,0.0,10.52378311,9.883888252,5.917906046,6.420821623,20.19931035,65.10326324,0,12.13844263,4.983978521,0.0,0,0.0,30.20574748,0.0,93.68339502,6.420821623,0.0,0.0,0.0,0,0.0,5.261891555,0.0,12.52478801,18.52902952,16.94476576,0.0,18.32957771,36.21304999,17.12242115,10.36841895,0.0,0.0,6.235204836,27.17547765,2.456864063,0.514115745,15.31557301,2.329950318,0.604701319,1.868113059,23,1,5,0,0,1,1,2,5,0,0,0,2,84.2548,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583.0398846,5562.103336,5960.616077,0.097815373,0.933142357,4.582634238,0.001600478,0.995204578,0.735154261,0.040537009,155,4.314,2.114,5.987,3.52,0,0,10.0,10.0,11,6.871,33.845,-23.8,22.649,25.4,0.03513,-0.15355,23016.903,69,0,4,51,12,62,3,2.7e-07,1,7EOM,Train
332.451,2.45024,54.06,0,4,7,0.333333333,0,1,101.481,0,126,9,1.62e-07,12,41,5,1580.364778,0.0,0.84,1,0,0,0.0,0.3,0.5,0.2,0,0,0.0,0,0,0,0.0,5,7.659172605,0,0.0,0,0.0,0,0.0,0.0784,0.2731,0,0.0727,-1205.004,0.7347,0.0,0.0,0,0.0,0.0991,0.0904,0.0,0.0053,0.0,-0.0739,-0.3733,3,5,2.9769,42,0,25,-165.15,12,9.504163998,-0.203644971,9.504163998,0.203644971,0.779563798,308.259,332.2000968,128,0,0,0,0,0,0.88,1.52,2.04,15.1493488,9.924053603,2.1181509,-2.215615953,2.222942188,-2.278638256,5.471054348,0.416366587,2.032041273,748.4684382,18.23384004,15.10632715,15.10632715,12.0284071,8.376803072,8.376803072,6.510899665,6.510899665,4.297552368,4.297552368,2.629306115,2.629306115,-0.16,391669.2394,21.14360686,10.86019796,6.817733992,150.0778031,0,0,0,0,0,149.9419789,0,0,0,0,0,0,0.0,0,0.0,0.0,10.52378311,9.799819462,5.917906046,6.420821623,34.23252876,70.9086773,0,12.13844263,0.0,0.0,0,0.0,44.03234822,0.0,99.48880908,6.420821623,0.0,0.0,0.0,0,0.0,5.261891555,0.0,5.917906046,11.98427311,24.2164158,5.687386275,12.13273414,12.13273414,67.34674631,5.261891555,0.0,0.0,4.394978628,18.38130283,3.886464515,-0.203644971,20.15842247,0.67072649,1.978034652,6.233715384,25,0,4,0,0,2,0,2,4,0,0,0,2,97.889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,733.5505715,7562.879728,8196.647679,0.089493974,0.922679615,5.172231748,0.001257827,0.995987364,0.755375374,0.01843555,160,4.275,3.093,5.984,3.651,0,0,10.0,10.0,10,6.955,34.776,-25.4,24.211,27.0,0.03567,-0.15875,25015.718,73,0,0,51,14,61,9,1.2e-07,1,7EON,Train
321.38,1.39645,73.29,1,5,6,0.263157895,0,1,92.8648,0,124,6,1.47e-07,11,39,6,1644.932283,0.0,0.958333333,1,0,0,0.090909091,0.272727273,0.363636364,0.272727273,0,0,0.0,0,0,0,0.0,4,7.820340466,0,0.0,0,0.0,0,0.0,0.1186,0.2745,2,0.0622,-1704.032,0.6759,0.0001,2.0,2,0.0546,0.2127,0.091,0.0274,0.0059,2.8826,-0.0749,-0.4392,5,3,4.959,45,2,24,-176.95,11,9.492709892,-0.418128333,9.492709892,0.117539868,0.754959401,302.228,321.1477268,122,0,0,0,0,0,1.208333333,1.958333333,2.625,16.34850808,10.0010267,2.181172707,-2.177842733,2.246837515,-2.204417028,5.718452695,0.303848971,1.765062016,815.9244458,16.94094682,13.51457544,13.51457544,11.7070399,7.870214033,7.870214033,5.717246504,5.717246504,4.016709932,4.016709932,2.628566609,2.628566609,-0.2,445135.0189,18.58691184,8.947245343,4.496268187,140.3204389,0,0,0,0,0,140.0489366,0,0,0,0,0,0,0.0,0,9.523678332,0.0,5.261891555,9.883888252,5.917906046,6.420821623,20.19931035,76.7722191,0,6.069221313,4.983978521,0.0,0,0.0,30.20574748,4.417150937,94.02123801,6.420821623,0.0,0.0,0.0,0,5.917906046,5.261891555,0.0,6.606881965,24.43932209,16.76753848,0.0,0.0,60.47851826,11.05319983,9.523678332,5.717556656,0.0,6.403535284,18.48704798,3.551459958,0.040367122,17.78167963,0.548924792,0.703920614,1.932174629,24,1,5,0,0,2,1,3,5,0,0,0,3,87.2698,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582.9833674,6051.412249,6457.855623,0.09027507,0.937062177,4.653983283,0.001607357,0.99591687,0.753563374,0.035672721,154,4.273,2.269,5.992,3.541,0,0,10.0,10.0,11,6.601,33.89,-25.2,24.0,26.4,0.03517,-0.16364,24011.448,72,0,4,49,12,59,6,3.8e-08,1,7EOO,Train
367.499,2.93134,71.05,1,6,6,0.263157895,0,1,103.2728,0,125,8,1.3e-07,15,46,5,1487.387532,0.0,0.96,1,0,0,0.0,0.333333333,0.444444444,0.222222222,0,0,0.0,0,0,0,0.0,5,7.900822742,0,0.0,0,0.0,0,0.0,0.0912,0.2787,0,0.083,-1104.876,0.5748,0.0001,0.0,0,0.0,0.0991,0.1049,0.0,0.0046,0.0,-0.0836,-0.3945,3,5,3.7356,46,0,25,-180.65,15,9.530602925,-0.21108156,9.530602925,0.140614495,0.711498201,350.363,367.0813042,126,0,0,0,0,0,1.12,1.84,2.44,32.13617017,9.955685976,2.153003109,-2.139249768,2.384525424,-2.192364764,7.294335424,0.304062602,1.77640597,912.3536802,17.81119031,13.76812319,15.40111635,12.13889155,7.882205795,9.515198957,5.790634688,8.021189631,4.060010364,6.489944103,2.651032222,5.09946744,0.54,679569.6985,20.27879467,9.649369541,5.080077962,154.34471,0,0,0,0,0,154.683447,0,0,0,0,0,0,0.0,0,5.106527395,22.67357176,10.52378311,4.899909731,5.917906046,6.420821623,20.19931035,66.8031744,0,12.13844263,0.0,0.0,0,22.67357176,30.20574748,0.0,95.38330618,6.420821623,0.0,0.0,0.0,0,0.0,5.261891555,0.0,12.52478801,18.52902952,10.56453347,14.27698703,34.80630589,24.08031585,24.27117676,10.36841895,2.43760746,3.425285505,3.235956554,28.60904584,1.553915116,-0.21108156,16.03560821,0.676864607,0.761477968,1.9753203,25,1,4,0,0,1,2,3,6,0,0,0,3,99.4888,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628.4483183,8506.06056,8935.848243,0.070328893,0.951902979,5.078193576,0.001514688,0.997523858,0.8039154,0.02978987,158,4.268,2.964,5.978,3.268,0,0,10.0,10.0,9,6.691,34.566,-25.0,23.929,27.0,0.03661,-0.15823,25014.109,72,0,0,52,12,61,8,6.1e-08,1,7EOP,Stratified
340.423,1.79328,75.79,2,4,8,0.35,0,3,98.1652,1,160,0,6.19e-07,9,116,0,1699.180714,0.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,40,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.1033,0.1522,0,0.0395,-1802.641,0.6804,0.0001,0.0,0,0.0,0.2933,0.111,0.0,0.0002,0.0,-0.1054,-0.5043,5,8,5.9103,34,0,44,-228.05,9,13.09690985,-3.908721301,13.09690985,0.020169832,0.87746108,316.231,340.1786926,132,0,0,0,0,0,1.6,2.52,3.32,10.60763775,-0.245626956,-1.66e-17,-2.622045339,1.72e-16,-2.649200252,1.211437854,-0.944264292,2.515678272,1555.530896,35.80651841,33.35122287,12.35122287,20.67736845,17.15823369,6.778207934,4.86512812,4.86512812,3.359466833,3.359466833,2.210784011,2.210784011,-0.2,1664555402.0,6.148225696,8.658906526,4.382909666,177.2783926,0,0,0,0,0,175.8220458,0,0,0,0,0,0,0.0,0,43.56874615,5.907179729,0.0,4.899909731,11.63762302,25.18456389,14.01377936,70.61024388,0,0.0,5.719716976,0.0,0,0.0,35.97151784,9.531400138,76.52814992,45.24757673,0.0,2.823684157,0.0,0,127.3533899,4.794537184,0.0,4.899909731,0.0,0.0,0.0,0.0,0.0,9.845671145,28.92853782,175.3317008,0.0,13.07674002,4.148545251,-3.961527411,-6.449170386,-11.06016537,-10.36116329,-3.650174136,-3.408118767,25,3,5,0,1,2,0,2,5,0,0,0,3,93.3462,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1141.825112,5669.146819,6713.835946,0.170070452,0.844397579,4.476913042,0.000739516,0.985431906,0.575499658,0.036815031,204,3.982,2.056,5.982,3.975,0,0,10.0,10.0,9,7.761,18.191,-19.7,19.572,20.9,0.0268,-0.09657,43987.196,58,72,13,0,0,117,0,4.86e-06,0,7KBW,Train
340.423,1.79328,75.79,2,4,8,0.35,0,3,98.1652,1,157,0,3.41e-07,5,116,0,1662.882861,0.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,40,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.1033,0.1521,0,0.0234,-1802.68,0.6835,0.0,0.0,0,0.0,0.2933,0.0623,0.0,0.0,0.0,-0.1056,-0.5043,9,9,4.8868,35,0,44,-213.65,5,13.09690985,-3.908721301,13.09690985,0.020169832,0.87746108,316.231,340.1786926,132,0,0,0,0,0,1.6,2.52,3.32,10.60763775,-0.245626956,-1.66e-17,-2.622045339,1.72e-16,-2.649200252,1.211437854,-0.944264292,2.515678272,1555.530896,35.80651841,33.35122287,12.35122287,20.67736845,17.15823369,6.778207934,4.86512812,4.86512812,3.359466833,3.359466833,2.210784011,2.210784011,-0.2,1664555402.0,6.148225696,8.658906526,4.382909666,177.2783926,0,0,0,0,0,175.8220458,0,0,0,0,0,0,0.0,0,43.56874615,5.907179729,0.0,4.899909731,11.63762302,25.18456389,14.01377936,70.61024388,0,0.0,5.719716976,0.0,0,0.0,35.97151784,9.531400138,76.52814992,45.24757673,0.0,2.823684157,0.0,0,127.3533899,4.794537184,0.0,4.899909731,0.0,0.0,0.0,0.0,0.0,9.845671145,28.92853782,175.3317008,0.0,13.07674002,4.148545251,-3.961527411,-6.449170386,-11.06016537,-10.36116329,-3.650174136,-3.408118767,25,3,5,0,1,2,0,2,5,0,0,0,3,93.3462,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1148.945639,5654.314394,6713.322291,0.17114412,0.842252785,4.475551445,0.000733066,0.985246005,0.573428648,0.036834316,201,3.992,2.094,5.974,5.361,0,0,10.0,10.0,8,8.093,18.455,-19.1,18.972,19.9,0.02585,-0.09502,43993.562,56,70,10,0,0,117,0,3.71e-06,0,7KBX,Train
